TimeStamp,Tag Name,ABB_X,ABB_Y,ABB_Z,Champer_Temp,Chamber_Pressure,Main_Gas_Flow ,PF1_Gas_Flow ,PF2_Gas_Flow ,PF1_LibraWeight,PF2_LibraWeight,PF1_Pressure,PF2_Pressure
20241203T8:03:15.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,544,298.3,0,62.26,62.7,1.505,0.002
20241203T8:03:16.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,535,297.8,0,62.26,62.7,1.505,0.002
20241203T8:03:17.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,547,298.2,0,62.26,62.7,1.502,0.002
20241203T8:03:18.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,556,297,0,62.26,62.7,1.505,0.002
20241203T8:03:19.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,547,296.8,0,62.26,62.7,1.505,0.002
20241203T8:03:20.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,546,299.4,0,62.26,62.7,1.505,0.002
20241203T8:03:21.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,542,304.8,0,62.26,62.7,1.512,0.002
20241203T8:03:22.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,546,308.6,0,62.26,62.7,1.515,0.002
20241203T8:03:23.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,544,307,0,62.26,62.7,1.517,0.002
20241203T8:03:24.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,540,304.6,0,62.26,62.7,1.512,0.002
20241203T8:03:25.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,544,299.8,0,62.26,62.7,1.507,0.002
20241203T8:03:26.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,547,298,0,62.26,62.7,1.505,0.002
20241203T8:03:27.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,534,297.4,0,62.26,62.7,1.505,0.002
20241203T8:03:28.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,528,297,0,62.26,62.7,1.502,0.002
20241203T8:03:29.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,540,299.4,0,62.26,62.7,1.502,0.002
20241203T8:03:30.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,544,294.7,0,62.26,62.7,1.502,0.002
20241203T8:03:31.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,540,295.9,0,62.26,62.7,1.502,0.002
20241203T8:03:32.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,527,296.6,0,62.26,62.7,1.5,0.002
20241203T8:03:33.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,535,300.2,0,62.26,62.7,1.51,0.002
20241203T8:03:34.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,544,304.2,0,62.26,62.7,1.512,0.002
20241203T8:03:35.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,549,304.2,0,62.26,62.7,1.515,0.002
20241203T8:03:36.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,551,304.2,0,62.26,62.7,1.517,0.002
20241203T8:03:37.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,561,306,0,62.26,62.7,1.517,0.002
20241203T8:03:38.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,552,304.6,0,62.26,62.7,1.515,0.002
20241203T8:03:39.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,544,302.6,0,62.26,62.7,1.512,0.002
20241203T8:03:40.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,549,297.1,0,62.26,62.7,1.507,0.002
20241203T8:03:41.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,563,297.1,0,62.26,62.7,1.505,0.002
20241203T8:03:42.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,575,296.6,0,62.26,62.7,1.502,0.002
20241203T8:03:43.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,575,295.1,0,62.26,62.7,1.5,0.002
20241203T8:03:44.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,570,294.5,0,62.26,62.7,1.5,0.002
20241203T8:03:45.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,558,295.6,0,62.26,62.7,1.502,0.002
20241203T8:03:46.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,554,299.4,0,62.26,62.7,1.507,0.002
20241203T8:03:47.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,549,303,0,62.26,62.7,1.51,0.002
20241203T8:03:48.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,549,302.2,0,62.26,62.7,1.512,0.002
20241203T8:03:49.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,568,303.6,0,62.26,62.7,1.515,0.002
20241203T8:03:50.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,559,303.6,0,62.26,62.7,1.515,0.002
20241203T8:03:51.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,552,304,0,62.26,62.7,1.515,0.002
20241203T8:03:52.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,561,306.4,0,62.26,62.7,1.515,0.002
20241203T8:03:53.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,563,297.5,0,62.26,62.7,1.507,0.002
20241203T8:03:54.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,558,293.3,0,62.26,62.7,1.505,0.002
20241203T8:03:55.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,540,293.9,0,62.26,62.69,1.502,0.002
20241203T8:03:56.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,523,296.8,0,62.26,62.7,1.5,0.002
20241203T8:03:57.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,518,297,0,62.26,62.7,1.5,0.002
20241203T8:03:58.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,530,296.6,0,62.26,62.7,1.505,0.002
20241203T8:03:59.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,547,303,0,62.26,62.7,1.51,0.002
20241203T8:04:00.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,544,305.8,0,62.26,62.7,1.51,0.002
20241203T8:04:01.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,539,303.2,0,62.26,62.7,1.512,0.002
20241203T8:04:02.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,516,302.2,0,62.26,62.7,1.512,0.002
20241203T8:04:03.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,496,301.6,0,62.26,62.7,1.512,0.002
20241203T8:04:04.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,499,303.4,0,62.26,62.7,1.515,0.002
20241203T8:04:05.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,501,301.9,0,62.26,62.7,1.515,0.002
20241203T8:04:06.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.009,492,301.1,0,62.26,62.7,1.515,0.002
20241203T8:04:07.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,487,301.8,0,62.26,62.7,1.515,0.002
20241203T8:04:08.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.009,501,298,0,62.26,62.7,1.51,0.002
20241203T8:04:09.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.009,506,296.3,0,62.26,62.7,1.507,0.002
20241203T8:04:10.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.006,513,297.8,0,62.26,62.7,1.507,0.002
20241203T8:04:11.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.009,522,299.5,0,62.26,62.7,1.505,0.002
20241203T8:04:12.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.009,511,300.2,0,62.26,62.7,1.505,0.002
20241203T8:04:13.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.009,501,298.7,0,62.26,62.7,1.505,0.002
20241203T8:04:14.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.009,518,298.7,0,62.26,62.7,1.505,0.002
20241203T8:04:15.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.009,523,300.2,0,62.26,62.7,1.505,0.002
20241203T8:04:16.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.009,534,300.4,0,62.26,62.7,1.507,0.002
20241203T8:04:17.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.009,525,301.6,0,62.26,62.7,1.507,0.002
20241203T8:04:18.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.011,515,299,0,62.26,62.7,1.51,0.002
20241203T8:04:19.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.009,513,299.2,0,62.26,62.7,1.51,0.002
20241203T8:04:20.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.011,527,298.7,0,62.26,62.7,1.51,0.002
20241203T8:04:21.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.011,537,299.4,0,62.26,62.7,1.51,0.002
20241203T8:04:22.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.009,532,299.5,0,62.26,62.7,1.51,0.002
20241203T8:04:23.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.009,535,297.8,0,62.26,62.7,1.51,0.002
20241203T8:04:24.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,535,299.8,0,62.26,62.7,1.51,0.002
20241203T8:04:25.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.004,535,298.7,0,62.26,62.7,1.51,0.002
20241203T8:04:26.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.001,544,298.3,0,62.26,62.7,1.51,0.002
20241203T8:04:27.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.001,542,300.6,0,62.26,62.7,1.51,0.002
20241203T8:04:28.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.001,537,303.2,0,62.26,62.7,1.51,0.002
20241203T8:04:29.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,1.001,532,303.2,0,62.26,62.7,1.507,0.002
20241203T8:04:30.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.96,534,292.3,0,62.26,62.7,1.452,0.002
20241203T8:04:31.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.854,527,229.7,0,62.26,62.7,1.392,0.002
20241203T8:04:32.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.749,503,204.4,0,62.26,62.7,1.325,0.002
20241203T8:04:33.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.646,472,190.6,0,62.26,62.69,1.26,0.002
20241203T8:04:34.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.545,429,182.1,0,62.26,62.7,1.192,0.002
20241203T8:04:35.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.457,384,173,0,62.26,62.7,1.127,0.002
20241203T8:04:36.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.389,345,154.7,0,62.26,62.7,1.05,0.002
20241203T8:04:37.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.335,298,132.9,0,62.26,62.7,0.982,0.002
20241203T8:04:38.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.294,250,122.6,0,62.26,62.7,0.92,0.002
20241203T8:04:39.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.259,202,118.5,0,62.26,62.7,0.867,0.002
20241203T8:04:40.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.232,164,115.7,0,62.26,62.7,0.822,0.002
20241203T8:04:41.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.21,123,115.3,0,62.26,62.7,0.782,0.002
20241203T8:04:42.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.191,87,111.3,0,62.26,62.7,0.742,0.002
20241203T8:04:43.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.173,56,100.7,0,62.26,62.7,0.697,0.002
20241203T8:04:44.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.158,18,87.9,0,62.26,62.7,0.65,0.002
20241203T8:04:45.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.147,1,76.2,0,62.26,62.7,0.605,0.002
20241203T8:04:46.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.139,1,68,0,62.26,62.7,0.562,0.002
20241203T8:04:47.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.137,1,59.1,0,62.26,62.7,0.522,0.002
20241203T8:04:48.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.148,1,57.4,0,62.26,62.7,0.492,0.002
20241203T8:04:49.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.129,1,57.1,0,62.26,62.7,0.457,0.002
20241203T8:04:50.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.107,1,51.1,0,62.26,62.69,0.425,0.002
20241203T8:04:51.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.088,1,41.9,0,62.26,62.69,0.392,0.002
20241203T8:04:52.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.07,1,37.3,0,62.26,62.7,0.36,0.002
20241203T8:04:53.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.058,1,35.4,0,62.26,62.69,0.33,0.002
20241203T8:04:54.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.046,1,33.3,0,62.26,62.7,0.305,0.002
20241203T8:04:55.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.034,1,29.8,0,62.26,62.7,0.28,0.002
20241203T8:04:56.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.026,1,27.4,0,62.26,62.7,0.255,0.002
20241203T8:04:57.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.019,1,25.4,0,62.26,62.7,0.232,0.002
20241203T8:04:58.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.011,1,21,0,62.26,62.69,0.207,0.002
20241203T8:04:59.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,13.2,0,62.26,62.7,0.182,0.002
20241203T8:05:00.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,7.2,0,62.26,62.69,0.16,0.002
20241203T8:05:01.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,6.8,0,62.26,62.69,0.14,0.002
20241203T8:05:02.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,7.8,0,62.26,62.69,0.122,0.002
20241203T8:05:03.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,7.8,0,62.26,62.7,0.105,0.002
20241203T8:05:04.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,6.8,0,62.26,62.7,0.092,0.002
20241203T8:05:05.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,6.8,0,62.26,62.7,0.077,0.002
20241203T8:05:06.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,6.8,0,62.26,62.7,0.067,0.002
20241203T8:05:07.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,6.8,0,62.26,62.7,0.057,0.002
20241203T8:05:08.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.047,0.002
20241203T8:05:09.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.04,0.002
20241203T8:05:10.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.032,0.002
20241203T8:05:11.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.027,0.002
20241203T8:05:12.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.02,0.002
20241203T8:05:13.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.017,0.002
20241203T8:05:14.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.012,0.002
20241203T8:05:15.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.01,0.002
20241203T8:05:16.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.007,0.002
20241203T8:05:17.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.007,0.002
20241203T8:05:18.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.005,0.002
20241203T8:05:19.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.005,0.002
20241203T8:05:20.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.005,0.002
20241203T8:05:21.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.005,0.002
20241203T8:05:22.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:23.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:24.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:25.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:26.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:27.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:28.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:29.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:30.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:31.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:32.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:33.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:34.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:35.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:36.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:37.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:38.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:39.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:40.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T8:05:41.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T8:05:42.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T8:05:43.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:44.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:45.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:46.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:47.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:48.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:49.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:50.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:51.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:52.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:53.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:54.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:55.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T8:05:56.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:57.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:05:58.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T8:05:59.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.69,0.002,0.002
20241203T8:06:00.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:01.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:02.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:03.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:04.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:05.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:06.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:07.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:08.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:09.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:10.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:11.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:12.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:13.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:14.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:15.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:16.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:17.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:18.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:19.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:20.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:21.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:22.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:23.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:24.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:25.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:26.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:27.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:28.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:29.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:30.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:31.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:32.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:33.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:34.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.006,1,0,0,62.26,62.7,0.002,0.002
20241203T8:06:35.000,calc:Coldspray_data_,-759.91,-2189.57,1380.01,25,0.009,1,0,0,62.26,62.7,0.002,0.002
