TimeStamp,ABB_X_Pos,ABB_Y_Pos,ABB_Z_Pos,Chamber_Temp,Chamber_Pressure,Main_Gas_Flow,PF1_Pressure,PF1_Gas_Flow,PF2_Pressure,PF2_Gas_Flow
2025-01-07 07:06:14+0000,0,0,0,398,4.998,2541,0.002,0,5.102,206.4
2025-01-07 07:06:15+0000,0,0,0,398,4.998,2551,0.002,0,5.102,205
2025-01-07 07:06:16+0000,0,0,0,398,4.998,2582,0.002,0,5.102,203.4
2025-01-07 07:06:17+0000,0,0,0,399,4.998,2577,0.002,0,5.1,199.1
2025-01-07 07:06:18+0000,0,0,0,399,4.998,2538,0.002,0,5.097,196.4
2025-01-07 07:06:19+0000,0,0,0,399,4.995,2536,0.002,0,5.097,197.6
2025-01-07 07:06:20+0000,0,0,0,399,4.995,2555,0.002,0,5.097,197.6
2025-01-07 07:06:21+0000,0,0,0,399,4.995,2544,0.002,0,5.097,197.7
2025-01-07 07:06:22+0000,0,0,0,399,4.995,2548,0.002,0,5.097,198.1
2025-01-07 07:06:23+0000,0,0,0,399,4.995,2551,0.002,0,5.095,197.3
2025-01-07 07:06:24+0000,0,0,0,399,4.995,2565,0.002,0,5.097,196.1
2025-01-07 07:06:25+0000,0,0,0,400,4.995,2563,0.002,0,5.097,197.2
2025-01-07 07:06:27+0000,0,0,0,400,4.995,2575,0.002,0,5.097,196.9
2025-01-07 07:06:28+0000,0,0,0,400,4.995,2572,0.002,0,5.097,196.9
2025-01-07 07:06:29+0000,0,0,0,400,4.995,2589,0.002,0,5.095,196.5
2025-01-07 07:06:30+0000,0,0,0,400,4.995,2546,0.002,0,5.095,197.9
2025-01-07 07:06:31+0000,0,0,0,400,4.995,2536,0.002,0,5.095,198.5
2025-01-07 07:06:32+0000,0,0,0,400,4.995,2556,0.002,0,5.095,197.2
2025-01-07 07:06:33+0000,0,0,0,400,4.995,2550,0.002,0,5.095,196.5
2025-01-07 07:06:34+0000,0,0,0,400,4.995,2532,0.002,0,5.095,195.5
2025-01-07 07:06:35+0000,0,0,0,400,4.995,2532,0.002,0,5.095,197.2
2025-01-07 07:06:36+0000,0,0,0,400,4.995,2543,0.002,0,5.095,196.5
2025-01-07 07:06:37+0000,0,0,0,400,4.995,2531,0.002,0,5.095,196.4
2025-01-07 07:06:38+0000,0,0,0,400,4.995,2541,0.002,0,5.097,197.2
2025-01-07 07:06:39+0000,0,0,0,400,4.995,2567,0.002,0,5.095,196.4
2025-01-07 07:06:40+0000,0,0,0,400,4.995,2560,0.002,0,5.095,197.2
2025-01-07 07:06:41+0000,0,0,0,400,4.995,2551,0.002,0,5.095,195.7
2025-01-07 07:06:42+0000,0,0,0,400,4.995,2541,0.002,0,5.095,196.5
2025-01-07 07:06:43+0000,0,0,0,400,4.993,2567,0.002,0,5.095,196.4
2025-01-07 07:06:44+0000,0,0,0,400,4.993,2570,0.002,0,5.095,197.6
2025-01-07 07:06:45+0000,0,0,0,400,4.993,2599,0.002,0,5.095,196.7
2025-01-07 07:06:46+0000,0,0,0,400,4.993,2608,0.002,0,5.095,195.5
2025-01-07 07:06:47+0000,0,0,0,400,4.993,2620,0.002,0,5.095,195.3
2025-01-07 07:06:48+0000,0,0,0,400,4.993,2623,0.002,0,5.095,195.5
